accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_905181845.1	Flammeovirgaceae bacterium UBA4465	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002470835	False	False
GCA_905182375.1	Flammeovirgaceae bacterium UBA4465	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp905182375	True	False
GCA_905182655.1	Flammeovirgaceae bacterium UBA4465	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp905182655	True	False
GCA_905478435.1	uncultured Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002292365	False	False
GCA_905478575.1	uncultured Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	Undefined (Failed Quality Check)	False	False
GCA_905479015.1	uncultured Cyclobacteriaceae bacterium	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__UBA4465; s__UBA4465 sp002470835	True	False
GCA_905479345.1	uncultured Fabibacter sp.	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter sp002477595	False	False
GCF_000166275.1	Algoriphagus machipongonensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus machipongonensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus machipongonensis	True	True
GCF_000183425.1	Marivirga tractuosa DSM 4126	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Marivirgaceae; g__Marivirga; s__Marivirga tractuosa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marivirga; s__Marivirga tractuosa	True	True
GCF_000222485.1	Cyclobacterium marinum DSM 745	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium marinum	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium marinum	True	True
GCF_000265075.1	Nitritalea halalkaliphila LW7	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Nitritalea; s__Nitritalea halalkaliphila	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Nitritalea; s__Nitritalea halalkaliphila	True	True
GCF_000265405.1	Belliella baltica DSM 15883	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Belliella; s__Belliella baltica	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Belliella; s__Belliella baltica	True	True
GCF_000295935.2	Indibacter alkaliphilus LW1	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Indibacter; s__Indibacter alkaliphilus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Indibacter; s__Indibacter alkaliphilus	True	True
GCF_000298295.1	Cecembia lonarensis LW9	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cecembia; s__Cecembia lonarensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cecembia; s__Cecembia lonarensis	True	True
GCF_000325705.1	Echinicola vietnamensis DSM 17526	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola vietnamensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola vietnamensis	True	True
GCF_000330725.2	Mariniradius saccharolyticus AK6	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Mariniradius; s__Mariniradius saccharolyticus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Mariniradius; s__Mariniradius saccharolyticus	True	True
GCF_000331535.1	Fulvivirga imtechensis AK7	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__Fulvivirga; s__Fulvivirga imtechensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga; s__Fulvivirga imtechensis	True	True
GCF_000346615.1	Nafulsella turpanensis ZLM-10	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cesiribacteraceae; g__Nafulsella; s__Nafulsella turpanensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Nafulsella; s__Nafulsella turpanensis	True	True
GCF_000348925.1	Cesiribacter andamanensis AMV16	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cesiribacteraceae; g__Cesiribacter; s__Cesiribacter andamanensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cesiribacter; s__Cesiribacter andamanensis	True	True
GCF_000373245.1	Echinicola pacifica DSM 19836	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola pacifica	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola pacifica	True	True
GCF_000381545.1	Rhodonellum psychrophilum GCM71 = DSM 17998	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodonellum; s__Rhodonellum psychrophilum	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Rhodonellum; s__Rhodonellum psychrophilum	True	True
GCF_000390185.1	Lunatimonas lonarensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Lunatimonas; s__Lunatimonas lonarensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Lunatimonas; s__Lunatimonas lonarensis	True	True
GCF_000427295.1	Cyclobacterium qasimii M12-11B	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium qasimii	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium qasimii	True	True
GCF_000429405.1	Algoriphagus marincola DSM 16067	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marincola	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marincola	True	True
GCF_000429425.1	Algoriphagus mannitolivorans DSM 15301	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus mannitolivorans	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus mannitolivorans	True	True
GCF_000429445.1	Algoriphagus terrigena DSM 22685	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus terrigena	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus terrigena	True	True
GCF_000429465.1	Algoriphagus vanfongensis DSM 17529	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus vanfongensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus vanfongensis	True	True
GCF_000473765.1	Rhodonellum psychrophilum GCM71 = DSM 17998	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodonellum; s__Rhodonellum psychrophilum	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Rhodonellum; s__Rhodonellum psychrophilum	False	True
GCF_000526355.1	Algoriphagus marincola HL-49	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marincola	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marincola_A	True	False
GCF_000714815.1	Anditalea andensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Anditalea; s__Anditalea andensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Anditalea; s__Anditalea andensis	True	False
GCF_001050135.1	Cyclobacterium amurskyense	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium amurskyense	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cyclobacterium; s__Cyclobacterium amurskyense	True	True
GCF_001267955.1	Roseivirga seohaensis subsp. aquiponti	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga seohaensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Roseivirga; s__Roseivirga seohaensis	False	True
GCF_001274635.1	Persicobacter sp. CCB-QB2	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Persicobacteraceae; g__Persicobacter; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Persicobacter; s__Persicobacter sp001274635	True	False
GCF_001442615.1	Algoriphagus resistens	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus resistens	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus resistens	True	True
GCF_001592935.1	Roseivirga echinicomitans	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga echinicomitans	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Roseivirga; s__Roseivirga echinicomitans	True	True
GCF_001592945.1	Roseivirga seohaensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga seohaensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Roseivirga; s__Roseivirga seohaensis	True	True
GCF_001592965.1	Roseivirga spongicola	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga spongicola	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter spongicola	True	True
GCF_001593005.1	Roseivirga ehrenbergii	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga ehrenbergii	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Roseivirga; s__Roseivirga ehrenbergii	True	True
GCF_001593605.1	Algoriphagus sanaruensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sanaruensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sanaruensis	True	True
GCF_001747095.1	Fabibacter sp. 4D4	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter sp001747095	True	False
GCF_001747105.1	Roseivirga misakiensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga misakiensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter misakiensis	True	True
GCF_001936475.1	Algoriphagus marinus	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marinus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marinus	True	True
GCF_002002735.1	Algoriphagus sp. A40	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus sp002002735	True	False
GCF_002150505.1	Algoriphagus ratkowskyi	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus ratkowskyi	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus ratkowskyi	True	True
GCF_002150585.1	Algoriphagus faecimaris	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus faecimaris	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus faecimaris	False	True
GCF_002150685.1	Algoriphagus antarcticus	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus antarcticus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus antarcticus	True	True
GCF_002742335.1	Reichenbachiella sp. 5M10	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Reichenbachiella; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Reichenbachiella; s__Reichenbachiella sp002742335	True	False
GCF_002807035.1	Algoriphagus formosus	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus formosus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus formosus	True	True
GCF_003003005.1	Mongoliibacter ruber	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Mongoliibacter; s__Mongoliibacter ruber	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Mongoliibacter; s__Mongoliibacter ruber	True	True
GCF_003014575.1	Cecembia rubra	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cecembia; s__Cecembia rubra	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cecembia; s__Cecembia rubra	True	True
GCF_003171675.1	Reichenbachiella versicolor	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Reichenbachiella; s__Reichenbachiella versicolor	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Reichenbachiella; s__Reichenbachiella versicolor	True	True
GCF_003253485.1	Algoriphagus aquaeductus	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus aquaeductus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus aquaeductus	True	True
GCF_003254055.1	Algoriphagus chordae	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus chordae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus chordae	True	True
GCF_003254355.1	Algoriphagus ratkowskyi	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus ratkowskyi	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus ratkowskyi	False	True
GCF_003259255.1	Algoriphagus litoralis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus litoralis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus litoralis	True	True
GCF_003259505.1	Algoriphagus yeomjeoni	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus yeomjeoni	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus yeomjeoni	True	True
GCF_003260975.1	Echinicola strongylocentroti	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola strongylocentroti	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola strongylocentroti	True	True
GCF_003286915.1	Chryseolinea flava	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__Chryseolinea; s__Chryseolinea flava	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Ohtaekwangia; s__Ohtaekwangia flava	True	True
GCF_003316845.1	Aquiflexum aquatile	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Aquiflexum; s__Aquiflexum aquatile	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Aquiflexum_A; s__Aquiflexum_A aquatile	True	True
GCF_003347495.1	Negadavirga sp. SW125	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Negadavirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Negadavirga; s__Negadavirga sp003347495	True	False
GCF_003386095.1	Marinoscillum furvescens DSM 4134	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Marinoscillum; s__Marinoscillum furvescens	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum; s__Marinoscillum furvescens	True	True
GCF_003387655.1	Algoriphagus antarcticus	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus antarcticus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus antarcticus	False	True
GCF_003583985.1	Algoriphagus lacus	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus lacus	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus lacus	True	True
GCF_003589925.1	Chryseolinea soli	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__Chryseolinea; s__Chryseolinea soli	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Chryseolinea; s__Chryseolinea soli	True	True
GCF_003590315.1	Reichenbachiella sp. MSK19-1	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Reichenbachiellaceae; g__Reichenbachiella; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Reichenbachiella; s__Reichenbachiella agariperforans	False	False
GCF_003633845.1	Roseivirga pacifica	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga pacifica	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter; s__Fabibacter pacificus	False	True
GCF_003990915.1	Chryseotalea sanaruensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Chryseotalea; s__Chryseotalea sanaruensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Chryseotalea; s__Chryseotalea sanaruensis	True	True
GCF_004216715.1	Cecembia calidifontis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Cecembia; s__Cecembia calidifontis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Cecembia; s__Cecembia calidifontis	True	True
GCF_004340805.1	Roseivirga ehrenbergii	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga ehrenbergii	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Roseivirga; s__Roseivirga ehrenbergii	False	True
GCF_004358035.1	Algoriphagus aquimaris	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus aquimaris	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus formosus	False	True
GCF_004362805.1	Algoriphagus boseongensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus boseongensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus boseongensis	True	True
GCF_004366475.1	Algoriphagus sp. ARW1R1	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus marincola	False	False
GCF_004366575.1	Algoriphagus zhangzhouensis	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus zhangzhouensis	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus zhangzhouensis	False	True
GCF_004571135.1	Algoriphagus kandeliae	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus kandeliae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus; s__Algoriphagus kandeliae	True	True
GCF_005166025.1	Roseivirga pacifica	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Roseivirgaceae; g__Roseivirga; s__Roseivirga pacifica	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fabibacter_A; s__Fabibacter_A pacificus_A	True	False
GCF_005281475.1	Echinicola rosea	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola rosea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola rosea	True	True
GCF_006575665.1	Echinicola sp. LN3S3	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Echinicola; s__Echinicola sp006575665	True	False
GCF_007097395.1	Fulvivirga sp. M361	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Fulvivirgaceae; g__Fulvivirga; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga; s__Fulvivirga sp007097395	True	False
GCF_007483685.1	Litoribacter sp. XAAS-A1	d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__Litoribacter; s__	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Litoribacter; s__Litoribacter sp007483685	True	False
