accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_002686325.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA2137; s__UBA2137 sp002328415	False	False
GCA_002687495.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__TMED27; s__TMED27 sp002687495	True	False
GCA_002690045.1	Alphaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA2705; s__UBA2705 sp002690045	True	False
GCA_002690485.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__TMED27; s__TMED27 sp002167715	False	False
GCA_002695035.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA2137; s__UBA2137 sp002695035	True	False
GCA_002699085.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA9664; s__UBA9664 sp002699085	True	False
GCA_002701555.1	Alphaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA2137; s__UBA2137 sp002701555	True	False
GCA_002708415.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__GCA-2708415; s__GCA-2708415 sp002708415	True	False
GCA_002710775.1	Micavibrio sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA9664; s__UBA9664 sp002710775	True	False
GCA_002716465.1	Alphaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA6929; s__UBA6929 sp002448815	False	False
GCA_002747015.1	Zetaproteobacteria bacterium	d__Bacteria; p__Proteobacteria; c__Zetaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UBA1672; s__UBA1672 sp002747015	True	False
GCA_002789675.1	Alphaproteobacteria bacterium CG_4_9_14_3_um_filter_47_13	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__UM-FILTER-47-13; s__UM-FILTER-47-13 sp002789675	True	False
GCA_003240795.1	Micavibrio aeruginosavorus	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__Micavibrio aeruginosavorus	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__Micavibrio_A; s__Micavibrio_A aeruginosavorus_B	True	False
GCA_003241285.1	Micavibrio aeruginosavorus	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__Micavibrio; s__Micavibrio aeruginosavorus	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__Micavibrio_B; s__Micavibrio_B aeruginosavorus_A	True	False
