accession	ncbi_organism_name	ncbi_taxonomy	gtdb_taxonomy	gtdb_species_representative	ncbi_type_material
GCA_015061725.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061725	True	False
GCA_015061745.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061745	True	False
GCA_015061775.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061775	True	False
GCA_015061805.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061805	True	False
GCA_015061815.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061815	True	False
GCA_015061845.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__UBA1829; g__SIG79; s__SIG79 sp015061845	True	False
GCA_015061865.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp015061865	True	False
GCA_015061885.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__SIG78; s__SIG78 sp015061885	True	False
GCA_015061915.1	Lentisphaerae bacterium	d__Bacteria; p__Lentisphaerae; c__; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__UBA1829; g__SIG77; s__SIG77 sp015061915	True	False
GCA_015486135.1	Lentisphaeria bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__JAADHT01; g__WFSE01; s__WFSE01 sp015486135	True	False
GCA_016285335.1	Victivallales bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__Victivallales; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__UBA1829; g__UBA1732; s__UBA1732 sp016285335	True	False
GCA_016285345.1	Victivallales bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__Victivallales; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__UBA1829; g__UBA1732; s__UBA1732 sp016285345	True	False
GCA_016287975.1	Lentisphaeria bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__Tb-RUG-53; s__Tb-RUG-53 sp016287975	True	False
GCA_016288215.1	Lentisphaeria bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__Tb-RUG-64; s__Tb-RUG-64 sp016288215	True	False
GCA_016292515.1	Victivallaceae bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__UBA1784; s__UBA1784 sp016292515	True	False
GCA_016292715.1	Lentisphaeria bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__UBA1407; f__UBA1407; g__UBA1724; s__UBA1724 sp900548225	False	False
GCA_016296105.1	Victivallales bacterium	d__Bacteria; p__Lentisphaerae; c__Lentisphaeria; o__Victivallales; f__; g__; s__	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__UBA1829; g__UBA11452; s__UBA11452 sp003526375	False	False
