OTU	Elos07	Classification
Otu36129	753	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;;;;
Otu36130	364	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus;Bdellovibrio bacteriovorus str. Tiberius;;;;
Otu36131	375	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas luteoviolacea;;;;;
Otu36132	72	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. A18-25c;;;
Otu36133	12626	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas mendocina;;;;
Otu36134	3652	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora xinjiangensis;;;;
Otu36135	4	Viruses;unclassified viruses;Leptopilina boulardi filamentous virus;;;;;;;;;;
Otu36136	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria ivanovii;Listeria ivanovii subsp. ivanovii;Listeria ivanovii subsp. ivanovii PAM 55;;
Otu36137	100	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus zengguangii;;;;
Otu36138	3513	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium saskatchewanense;;;
Otu36139	1092	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Thermoguttaceae;Thermogutta;Thermogutta terrifontis;;;;
Otu36140	13	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Busanvirus;Acidovorax virus ACP17;Acidovorax phage ACP17;;;
Otu36141	20	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma urealyticum;;;;
Otu36142	5351	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium madagascariense;;;;
Otu36143	28	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. salamae;Salmonella enterica subsp. salamae serovar 57:z29:z42;;;
Otu36144	18	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium salinarum;Halobacterium salinarum NRC-1;;;
Otu36145	1	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes;unclassified Actinoplanes;Actinoplanes sp. SE50;;;
Otu36146	22	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter canadensis;;;;
Otu36147	73	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium meliloti;Sinorhizobium meliloti WSM1022;;;
Otu36148	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage GageAP;;;
Otu36149	4682	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. X156;;;
Otu36150	14142	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloligella;unclassified Methyloligella;Methyloligella sp. GL2;;;;
Otu36151	3629	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii;Alistipes shahii WAL 8301;;
Otu36152	428	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter pasteurianus;;;;;
Otu36153	378	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium argentoratense;Corynebacterium argentoratense DSM 44202;;;
Otu36154	1716	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia otitidis;;;;
Otu36155	13	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Aphis helianthi);;;;
Otu36156	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Thetabobvirus;Mycobacterium virus TChen;Mycobacterium phage TChen;;;
Otu36157	4	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia;Bibersteinia trehalosi;Bibersteinia trehalosi USDA-ARS-USMARC-188;;;;
Otu36158	483	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Candidatus Desulfovibrio trichonymphae;;;;
Otu36159	1951	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus fucicola;;;;
Otu36160	9223	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfococcus;Desulfococcus multivorans;;;;
Otu36161	289	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium parmentieri;;;;;
Otu36162	5395	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium guangdongense;;;;;
Otu36163	62	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus hibericus;;;;
Otu36164	801	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella copri;;;
Otu36165	32	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;;;;
Otu36166	78	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces lividans;Streptomyces lividans 1326;;;
Otu36167	1469	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia zhaorongruii;;;;
Otu36168	2011	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. AgN23;;;
Otu36169	4257	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium confluentis;;;;
Otu36170	1759	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea;Aquitalea magnusonii;;;;;
Otu36171	82	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii N8;;;
Otu36172	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Gesputvirus;Gordonia virus Gsput1;Gordonia phage Gsput1;;;
Otu36173	397	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bermanella;Bermanella marisrubri;;;;;
Otu36174	11927	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;Parvibaculum lavamentivorans;Parvibaculum lavamentivorans DS-1;;;;
Otu36175	1257	Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus wulumuqiensis;Deinococcus wulumuqiensis R12;;;
Otu36176	2425	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Oecophyllibacter;Oecophyllibacter saccharovorans;;;;;
Otu36177	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Mclasvirinae;Reyvirus;unclassified Reyvirus;Mycobacterium phage MrMagoo;;
Otu36178	1541	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidisarcina;Acidisarcina polymorpha;;;;;
Otu36179	770	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Weeksella;Weeksella virosa;;;
Otu36180	564	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfobacterales;Desulfocapsaceae;Desulfosediminicola;Desulfosediminicola flagellatus;;;;
Otu36181	1272	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia caribensis;Paraburkholderia caribensis MBA4;;;;
Otu36182	65	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;unclassified Planococcus;Planococcus sp. PAMC 21323;;;
Otu36183	422	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;Kosakonia radicincitans;;;;;
Otu36184	32	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;;;;;
Otu36185	12159	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;;;;;;;
Otu36186	190	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas syringae group genomosp. 1;Pseudomonas syringae;Pseudomonas syringae UMAF0158;;
Otu36187	6288	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;unclassified Hymenobacter;Hymenobacter sp. BRD128;;
Otu36188	1308	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;;;;;;;
Otu36189	8221	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;;;;;;
Otu36190	521	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus glaciei;;;;
Otu36191	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Pontusvirus;Synechococcus virus Syn19;Synechococcus phage Syn19;;;
Otu36192	79	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae;;;;;
Otu36193	2	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;;;;;
Otu36194	3699	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium frederiksbergense;;;;
Otu36195	22	Archaea;TACK group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;;;;;
Otu36196	358	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Psychroserpens;unclassified Psychroserpens;Psychroserpens sp. NJDZ02;;
Otu36197	407	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio coralliilyticus;;;;;
Otu36198	85	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus;unclassified Arsenophonus;Arsenophonus endosymbiont of Aphis craccivora;;;;
Otu36199	2	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Hydrogenovibrio;;;;;;
Otu36200	4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fairfaxidumvirus;unclassified Fairfaxidumvirus;Gordonia phage JuJu;;;
Otu36201	1131	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium leguminosarum;Rhizobium leguminosarum bv. trifolii;Rhizobium leguminosarum bv. trifolii WSM1689;;
Otu36202	180	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus kodakarensis;Thermococcus kodakarensis KOD1;;;;
Otu36203	159	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas maltophilia;Stenotrophomonas maltophilia D457;;;
Otu36204	80	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Aphis nasturtii);;;;
Otu36205	86	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter cumulans;;;;;
Otu36206	105	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter pinnipediorum;Campylobacter pinnipediorum subsp. pinnipediorum;;;
Otu36207	6975	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Robiginitalea;Robiginitalea biformata;Robiginitalea biformata HTCC2501;;
Otu36208	241	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lentibacillus;Lentibacillus amyloliquefaciens;;;;
Otu36209	115	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Filifactor;Filifactor alocis;Filifactor alocis ATCC 35896;;;
Otu36210	1958	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia vietnamiensis;;;;
Otu36211	1697	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Dermatophilaceae;Gephyromycinifex;Gephyromycinifex aptenodytis;;;;
Otu36212	40	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;unclassified Echinicola;;;
Otu36213	5434	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor;Nitratireductor kimnyeongensis;;;;;
Otu36214	162	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;unclassified Formosa;Formosa sp. L2A11;;
Otu36215	2523	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Archangiaceae;Archangium;;;;
Otu36216	830	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;;;;;
Otu36217	508	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;;;;;
Otu36218	73	Bacteria;PVC group;Chlamydiae;Chlamydiia;Parachlamydiales;;;;;;;
Otu36219	9	Bacteria;Terrabacteria group;Chloroflexi;Dehalococcoidia;;;;;;;;
Otu36220	171	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;;;;;;
Otu36221	1212	Bacteria;Terrabacteria group;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexineae;Chloroflexaceae;Chloroflexus;Chloroflexus aggregans;Chloroflexus aggregans DSM 9485;;
Otu36222	55	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SW-3;;;;
Otu36223	2223	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. S063;;;
Otu36224	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis;;
Otu36225	189	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;;;;;;
Otu36226	8803	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;Sedimenticola;Sedimenticola thiotaurini;;;;;;
Otu36227	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Eucampyvirinae;Fletchervirus;Campylobacter virus CPX;Campylobacter phage CPX;;
Otu36228	5	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prasinovirus;unclassified Prasinovirus;;;;
Otu36229	3	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Varicellovirus;Equid alphaherpesvirus 1;;;
Otu36230	21	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;;;;;
Otu36231	4516	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Serpentinomonas;Serpentinomonas raichei;;;;;
Otu36232	315	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sophorae;;;;
Otu36233	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Kojivirus;Microbacterium virus Golden;Microbacterium phage Golden;;;
Otu36234	2	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum;Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. RKS5078;;
Otu36235	182	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Salicibibacter;;;;;
Otu36236	14	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;Microcystis aeruginosa NIES-2481;;
Otu36237	9168	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;;;;;
Otu36238	243	Bacteria;PVC group;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;;;;;
Otu36239	16	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus argenteus;;;;
Otu36240	684	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;;;;;;;
Otu36241	23	Archaea;TACK group;Thaumarchaeota;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Nitrosopumilus sp. K4;;;;
Otu36242	1	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile;Clostridioides difficile M68;;;
Otu36243	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Schmittlotzvirus;Agrobacterium virus 7-7-1;Agrobacterium phage 7-7-1;;;
Otu36244	2	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Entomopoxvirinae;Betaentomopoxvirus;Mythimna separata entomopoxvirus;Mythimna separata entomopoxvirus 'L';;
Otu36245	45	Archaea;TACK group;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum camini;Aeropyrum camini SY1 = JCM 12091;;;
Otu36246	3684	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. NBSH29;;;;
Otu36247	3458	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Humibacter;unclassified Humibacter;Humibacter sp. WJ7-1;;;
Otu36248	804	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. MM213;;;;
Otu36249	9396	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;unclassified Azospirillum;Azospirillum sp. TSH100;;;;
Otu36250	2206	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces respiraculi;;;;
Otu36251	790	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. PROS-7-1;;;
Otu36252	1682	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium arcticum;;;;
Otu36253	2377	Bacteria;PVC group;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;;;;;;
Otu36254	5077	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella;Martelella lutilitoris;;;;;
Otu36255	13	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter butzleri;Aliarcobacter butzleri ED-1;;;
Otu36256	28	Archaea;TACK group;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Stygiolobus;unclassified Stygiolobus;Stygiolobus sp. KN-1;;;
Otu36257	43	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa;Pseudomonas aeruginosa DK2;;;
Otu36258	3493	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;Qipengyuania soli;;;;;
Otu36259	147	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;unclassified Sporosarcina;;;;
Otu36260	176	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas syringae group genomosp. 1;Pseudomonas syringae;Pseudomonas syringae pv. syringae;;
Otu36261	1	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis cynos;Mycoplasmopsis cynos C142;;;
Otu36262	122	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Parageobacillus;Parageobacillus genomosp. 1;;;;
Otu36263	7587	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Nitrobacter;Nitrobacter hamburgensis;Nitrobacter hamburgensis X14;;;;
Otu36264	7	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;Chryseobacterium;unclassified Chryseobacterium;Chryseobacterium sp. D764;
Otu36265	42	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium catenulatum;Bifidobacterium catenulatum subsp. kashiwanohense;Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854;;
Otu36266	85	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;unclassified Solibacillus;Solibacillus sp. R5-41;;;
Otu36267	64	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Thermoanaerobacter;unclassified Thermoanaerobacter;Thermoanaerobacter sp. X514;;;
Otu36268	7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage Arlo;;;
Otu36269	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Doucettevirus;Propionibacterium virus G4;Propionibacterium phage G4;;;
Otu36270	26	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Myzus persicae);;;;
Otu36271	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Phikzvirus;unclassified Phikzvirus;Pseudomonas phage 201phi2-1;;;
Otu36272	92	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Nipponaphis monzeni);;;;
Otu36273	4	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Glycomycetales;Glycomycetaceae;;;;;;
Otu36274	178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Demerecviridae;Ermolyevavirinae;Cetovirus;Vibrio virus Ceto;Vibrio phage Ceto;;
Otu36275	5361	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;Erythrobacter neustonensis;;;;
Otu36276	194	Bacteria;Acidobacteria;Acidobacteriia;;;;;;;;;
Otu36277	5	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus amyloliquefaciens group;Bacillus velezensis;Bacillus velezensis CAU B946;
Otu36278	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cereus;Bacillus cereus AH1271;;
Otu36279	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage Pharaoh;;;
Otu36280	3737	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia group;Massilia;unclassified Massilia;Massilia sp. PAMC28688;;;
Otu36281	955	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella marisflavi;;;;;
Otu36282	1129	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae;Gallionella;Gallionella capsiferriformans;Gallionella capsiferriformans ES-2;;;;
Otu36283	363	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptosporangiales;Nocardiopsaceae;;;;;;
