OTU	Elos03	Classification
Otu47648	30	Bacteria;PVC group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;unclassified Chlamydia;Chlamydia sp. 2742-308;;
Otu47649	765	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira;unclassified Azospira;Azospira sp. I09;;;;
Otu47650	251	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;Epilithonimonas;Epilithonimonas vandammei;;
Otu47651	21	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas oleovorans/pseudoalcaligenes group;;;;
Otu47652	161	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saprophyticus;;;;
Otu47653	1747	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Neoasaia;Neoasaia chiangmaiensis;;;;;
Otu47654	1146	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Trueperella;Trueperella pyogenes;;;;
Otu47655	23734	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tabrizicola;Tabrizicola piscis;;;;;
Otu47656	2183	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. 11515TR;;;
Otu47657	1	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitratiruptor;unclassified Nitratiruptor;Nitratiruptor sp. YY08-10;;;
Otu47658	500	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;unclassified Methylomicrobium;Methylomicrobium sp. wino1;;;;
Otu47659	3	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator;Cupriavidus necator H16;;;;
Otu47660	151	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;unclassified Vibrio;Vibrio sp. B1FLJ16;;;;
Otu47661	16370	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter;Phaeobacter inhibens;;;;;
Otu47662	4	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas coronafaciens;Pseudomonas coronafaciens pv. coronafaciens;;;
Otu47663	182	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;unclassified Acinetobacter;Acinetobacter sp. CS-2;;;;
Otu47664	245	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter;unclassified Maribacter;Maribacter sp. 1_2014MBL_MicDiv;;
Otu47665	9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas hortorum;Xanthomonas hortorum pv. vitians;;;;
Otu47666	11	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Appavirus;Microbacterium virus Appa;Microbacterium phage Appa;;;
Otu47667	187	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus altitudinis complex;Bacillus altitudinis;;;
Otu47668	3390	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Natrialbales;Natrialbaceae;Natronorubrum;;;;;
Otu47669	24	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria polysaccharea;;;;;
Otu47670	616	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;Microcystis aeruginosa NIES-298;;
Otu47671	514	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas phaseoli;Xanthomonas phaseoli pv. dieffenbachiae;Xanthomonas phaseoli pv. dieffenbachiae LMG 695;;;
Otu47672	6	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Hubei picorna-like virus 34;;;;;;;;
Otu47673	924	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium avium complex (MAC);Mycobacterium avium;Mycobacterium avium subsp. hominissuis;;
Otu47674	1834	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;unclassified Microbacterium;Microbacterium sp. NIBRBAC000506063;;;
Otu47675	2	Archaea;Euryarchaeota;Stenosarchaea group;Methanomicrobia;Methanosarcinales;Methanotrichaceae;Methanothrix;;;;;
Otu47676	202	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;unclassified Polynucleobacter;Polynucleobacter sp. MWH-S4W17;;;;
Otu47677	543	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;unclassified Flavobacterium;Flavobacterium sp. CLA17;;
Otu47678	1150	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;;;;;;
Otu47679	22	Archaea;TACK group;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Saccharolobus;Saccharolobus solfataricus;;;;
Otu47680	1890	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;Thalassospira indica;;;;;
Otu47681	19	Bacteria;Thermotogae;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium;Fervidobacterium changbaicum;;;;;
Otu47682	1693	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda;Muricauda aquimarina;;;
Otu47683	4	Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira santarosai;Leptospira santarosai serovar Shermani;Leptospira santarosai serovar Shermani str. LT 821;;;
Otu47684	3037	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Clavibacter;Clavibacter michiganensis;Clavibacter michiganensis subsp. michiganensis;;;
Otu47685	387	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Snodgrassella;Snodgrassella alvi;Snodgrassella alvi wkB2;;;;
Otu47686	6	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella;Xylella fastidiosa;Xylella fastidiosa subsp. sandyi;Xylella fastidiosa subsp. sandyi Ann-1;;;
Otu47687	50415	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Salipiger;unclassified Salipiger;Salipiger sp. CCB-MM3;;;;
Otu47688	1035	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;;;;
Otu47689	278	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus;Bdellovibrio bacteriovorus str. Tiberius;;;;
Otu47690	467	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas luteoviolacea;;;;;
Otu47691	89	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;unclassified Synechococcus;Synechococcus sp. A18-25c;;;
Otu47692	6298	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas mendocina;;;;
Otu47693	2402	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharomonospora;Saccharomonospora xinjiangensis;;;;
Otu47694	4	Viruses;unclassified viruses;Leptopilina boulardi filamentous virus;;;;;;;;;;
Otu47695	126	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus zengguangii;;;;
Otu47696	2212	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium saskatchewanense;;;
Otu47697	573	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Thermoguttaceae;Thermogutta;Thermogutta terrifontis;;;;
Otu47698	25	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma urealyticum;;;;
Otu47699	3229	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium madagascariense;;;;
Otu47700	258	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;unclassified Formosa;Formosa sp. Hel1_31_208;;
Otu47701	12	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium salinarum;Halobacterium salinarum NRC-1;;;
Otu47702	29	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter canadensis;;;;
Otu47703	38	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium/Ensifer group;Sinorhizobium;Sinorhizobium meliloti;Sinorhizobium meliloti WSM1022;;;
Otu47704	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fromanvirus;unclassified Fromanvirus;Mycobacterium phage GageAP;;;
Otu47705	3706	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. X156;;;
Otu47706	9320	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloligella;unclassified Methyloligella;Methyloligella sp. GL2;;;;
Otu47707	3752	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii;Alistipes shahii WAL 8301;;
Otu47708	398	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter pasteurianus;;;;;
Otu47709	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;Pagevirus;Bacillus virus Pookie;Bacillus phage Pookie;;;
Otu47710	358	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium argentoratense;Corynebacterium argentoratense DSM 44202;;;
Otu47711	1282	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia otitidis;;;;
Otu47712	16	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Aphis helianthi);;;;
Otu47713	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus subtilis;Bacillus subtilis subsp. subtilis;Bacillus subtilis subsp. subtilis str. 168;
Otu47714	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Thetabobvirus;Mycobacterium virus TChen;Mycobacterium phage TChen;;;
Otu47715	1	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Bibersteinia;Bibersteinia trehalosi;Bibersteinia trehalosi USDA-ARS-USMARC-188;;;;
Otu47716	366	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Candidatus Desulfovibrio trichonymphae;;;;
Otu47717	1651	Bacteria;PVC group;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus fucicola;;;;
Otu47718	1944	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfococcus;Desulfococcus multivorans;;;;
Otu47719	270	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium;Pectobacterium parmentieri;;;;;
Otu47720	3637	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium guangdongense;;;;;
Otu47721	95	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus hibericus;;;;
Otu47722	1	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;unclassified Picornaviridae;Bat picornavirus 2;;;;
Otu47723	608	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella copri;;;
Otu47724	31	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;;;;
Otu47725	3630	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Paludibaculum;Paludibaculum fermentans;;;;;
Otu47726	1026	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia zhaorongruii;;;;
Otu47727	1283	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. AgN23;;;
Otu47728	2500	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium confluentis;;;;
Otu47729	1166	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Kocuria;unclassified Kocuria;Kocuria sp. TGY1120_3;;;
Otu47730	352	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Cylindrospermopsis;Cylindrospermopsis raciborskii;Cylindrospermopsis raciborskii N8;;;
Otu47731	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Gesputvirus;Gordonia virus Gsput1;Gordonia phage Gsput1;;;
Otu47732	177	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bermanella;Bermanella marisrubri;;;;;
Otu47733	7517	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;Parvibaculum lavamentivorans;Parvibaculum lavamentivorans DS-1;;;;
Otu47734	327	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;Prochlorococcus marinus subsp. pastoris;Prochlorococcus marinus subsp. pastoris str. CCMP1986;;
Otu47735	6	Viruses;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Thysanoplusia orichalcea nucleopolyhedrovirus;;;;;;;
Otu47736	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Klausavirus;Arthrobacter virus Colucci;Arthrobacter phage Colucci;;;
Otu47737	1402	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Oecophyllibacter;Oecophyllibacter saccharovorans;;;;;
Otu47738	5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Mclasvirinae;Reyvirus;unclassified Reyvirus;Mycobacterium phage MrMagoo;;
Otu47739	1359	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidisarcina;Acidisarcina polymorpha;;;;;
Otu47740	824	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Weeksella;Weeksella virosa;;;
Otu47741	1	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;unclassified Rhizobium;Rhizobium sp. N1314;;;
Otu47742	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. diarizonae;Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15;;;
Otu47743	851	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia caribensis;Paraburkholderia caribensis MBA4;;;;
Otu47744	4	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula hispanica;Haloarcula hispanica N601;;;
Otu47745	55	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;unclassified Planococcus;Planococcus sp. PAMC 21323;;;
Otu47746	136	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;Kosakonia radicincitans;;;;;
Otu47747	17	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;;;;;
Otu47748	5451	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;;;;;;;
Otu47749	28	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. PSBB049;;;
Otu47750	473	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Azonexaceae;;;;;;;
Otu47751	4920	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;;;;;;
Otu47752	463	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus glaciei;;;;
Otu47753	256	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae;;;;;
Otu47754	1	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;;;;;
Otu47755	2	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium acetobutylicum;Clostridium acetobutylicum ATCC 824;;;
Otu47756	2088	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium frederiksbergense;;;;
Otu47757	12	Archaea;TACK group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;;;;;
Otu47758	481	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Psychroserpens;unclassified Psychroserpens;Psychroserpens sp. NJDZ02;;
Otu47759	326	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio coralliilyticus;;;;;
Otu47760	47	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus;unclassified Arsenophonus;Arsenophonus endosymbiont of Aphis craccivora;;;;
Otu47761	23	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Hydrogenovibrio;;;;;;
Otu47762	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Fairfaxidumvirus;unclassified Fairfaxidumvirus;Gordonia phage JuJu;;;
Otu47763	868	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas agarici;;;;;
Otu47764	11	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas protegens;Pseudomonas protegens CHA0;;;
Otu47765	170	Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus kodakarensis;Thermococcus kodakarensis KOD1;;;;
Otu47766	91	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas maltophilia;Stenotrophomonas maltophilia D457;;;
Otu47767	69	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Aphis nasturtii);;;;
Otu47768	118	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter cumulans;;;;;
Otu47769	208	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter pinnipediorum;Campylobacter pinnipediorum subsp. pinnipediorum;;;
Otu47770	8303	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Robiginitalea;Robiginitalea biformata;Robiginitalea biformata HTCC2501;;
Otu47771	240	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lentibacillus;Lentibacillus amyloliquefaciens;;;;
Otu47772	102	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Filifactor;Filifactor alocis;Filifactor alocis ATCC 35896;;;
Otu47773	1369	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia vietnamiensis;;;;
Otu47774	1571	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Dermatophilaceae;Gephyromycinifex;Gephyromycinifex aptenodytis;;;;
Otu47775	46	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Echinicola;unclassified Echinicola;;;
Otu47776	2982	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus;Sodaliphilus pleomorphus;;;
Otu47777	142	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;unclassified Formosa;Formosa sp. L2A11;;
Otu47778	3723	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;;;;;;;;
Otu47779	1095	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halanaerobium;;;;;
Otu47780	356	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;;;;;
Otu47781	25	Bacteria;PVC group;Chlamydiae;Chlamydiia;Parachlamydiales;;;;;;;
Otu47782	3	Bacteria;Terrabacteria group;Chloroflexi;Dehalococcoidia;;;;;;;;
Otu47783	18	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;;;;;;
Otu47784	821	Bacteria;Terrabacteria group;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexineae;Chloroflexaceae;Chloroflexus;Chloroflexus aggregans;Chloroflexus aggregans DSM 9485;;
Otu47785	71	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SW-3;;;;
Otu47786	1345	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. S063;;;
Otu47787	8	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia conorii;Rickettsia conorii subsp. heilongjiangensis;;
Otu47788	125	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;;;;;;
Otu47789	2635	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria incertae sedis;Sedimenticola;Sedimenticola thiotaurini;;;;;;
Otu47790	5	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prasinovirus;unclassified Prasinovirus;;;;
Otu47791	3	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Alphaherpesvirinae;Varicellovirus;Equid alphaherpesvirus 1;;;
Otu47792	38	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;;;;;
Otu47793	2236	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Serpentinomonas;Serpentinomonas raichei;;;;;
Otu47794	219	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sophorae;;;;
Otu47795	75	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;unclassified Blautia;Blautia sp. SC05B48;;;
Otu47796	8	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;Microcystis aeruginosa NIES-2481;;
Otu47797	5260	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;;;;;
Otu47798	262	Bacteria;PVC group;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;;;;;
Otu47799	8	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus argenteus;;;;
Otu47800	594	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;;;;;;;
Otu47801	25	Archaea;TACK group;Thaumarchaeota;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unclassified Nitrosopumilus;Nitrosopumilus sp. K4;;;;
Otu47802	4	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Entomopoxvirinae;Betaentomopoxvirus;Mythimna separata entomopoxvirus;Mythimna separata entomopoxvirus 'L';;
Otu47803	48	Archaea;TACK group;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;Aeropyrum camini;Aeropyrum camini SY1 = JCM 12091;;;
Otu47804	2791	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;unclassified Mesorhizobium;Mesorhizobium sp. NBSH29;;;;
