OTU	Elos01	Classification
Otu61056	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Microbacterium phage Nobel;;;;
Otu61057	1588	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;Pannonibacter phragmitetus;Pannonibacter phragmitetus BB;;;;
Otu61058	69	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia glumae;Burkholderia glumae BGR1;;;;
Otu61059	975	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Desulfofarcimen;Desulfofarcimen acetoxidans;Desulfofarcimen acetoxidans DSM 771;;;
Otu61060	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Demerecviridae;Markadamsvirinae;Tequintavirus;Escherichia virus H8;;;
Otu61061	3	Viruses;Monodnaviria;Trapavirae;Saleviricota;Huolimaviricetes;Haloruvirales;Pleolipoviridae;Alphapleolipovirus;Alphapleolipovirus HHPV2;Haloarcula hispanica pleomorphic virus 2;;;
Otu61062	69	Bacteria;Terrabacteria group;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis anatis;;;;
Otu61063	156	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Jinshanibacter;Jinshanibacter zhutongyuii;;;;;
Otu61064	1098	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;;;
Otu61065	987	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;Nitrosospira lacus;;;;;
Otu61066	27	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga naphthophila;Thermotoga naphthophila RKU-10;;;;
Otu61067	657	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter heparinus;Pedobacter heparinus DSM 2366;;
Otu61068	1917	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sediminis;;;;
Otu61069	297	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Amniculibacterium;unclassified Amniculibacterium;Amniculibacterium sp. G2-70;;
Otu61070	3095	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium sediminis;;;;
Otu61071	57	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis;Microcystis aeruginosa;Microcystis aeruginosa NIES-843;;
Otu61072	2295	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vitisensis;;;;;
Otu61073	341	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum;;;;
Otu61074	81	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Sodalis;unclassified Sodalis;Sodalis endosymbiont of Henestaris halophilus;;;;
Otu61075	3	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Arenaviridae;Mammarenavirus;Loei River mammarenavirus;;;
Otu61076	5361	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NHF165;;;
Otu61077	354	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri;;;;;
Otu61078	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Autographiviridae;Krylovirinae;Phikmvvirus;Pseudomonas virus PAXYB1;Pseudomonas phage PAXYB1;;
Otu61079	87835	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Natrialbales;Natrialbaceae;Natrinema;unclassified Natrinema;Natrinema sp. DC36;;;
Otu61080	5127	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Variibacter;Variibacter gotjawalensis;;;;;
Otu61081	4	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: Bacteria);Bacillus sp. LJBS06;;;
Otu61082	1384	Bacteria;PVC group;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;Gemmata;;;;;
Otu61083	905	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium jeikeium;;;;
Otu61084	2	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Glaesserella;Glaesserella parasuis;Glaesserella parasuis SH0165;;;;
Otu61085	1537	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pigmentiphaga;Pigmentiphaga aceris;;;;;
Otu61086	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Colneyvirus;Clostridioides virus CDKM15;Clostridium phage CDKM15;;;
Otu61087	7	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia enterocolitica;Yersinia enterocolitica (type O:5);Yersinia enterocolitica (type O:5) str. YE53/03;;;
Otu61088	711	Bacteria;Terrabacteria group;Deinococcus-Thermus;Deinococci;Thermales;Thermaceae;Thermus;Thermus aquaticus;Thermus aquaticus Y51MC23;;;
Otu61089	1888	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia phenoliruptrix;Paraburkholderia phenoliruptrix BR3459a;;;;
Otu61090	111	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas glycinae;;;;;
Otu61091	11	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus larvae;Paenibacillus larvae subsp. pulvifaciens;;;
Otu61092	37426	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;unclassified Skermanella;Skermanella sp. TT6;;;;
Otu61093	163	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Bacteroidia;Marinilabiliales;;;;;;
Otu61094	94	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter;;;;;;
Otu61095	2349	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. SCB32;;;;
Otu61096	14	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Gloeobacteria;Gloeobacterales;Gloeobacteraceae;;;;;
Otu61097	1	Viruses;unclassified viruses;unclassified DNA viruses;unclassified archaeal dsDNA viruses;Sulfolobales virus YNP1;;;;;;;;
Otu61098	180	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Taylorella;Taylorella asinigenitalis;Taylorella asinigenitalis MCE3;;;;
Otu61099	7615	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;unclassified Marinobacter;Marinobacter sp. JH2;;;;
Otu61100	2262	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium duvalii;;;;
Otu61101	236	Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum;Sulfurospirillum cavolei;;;;
Otu61102	40	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella;Borreliella valaisiana;;;;;
Otu61103	1	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Betaherpesvirinae;Cytomegalovirus;Cercopithecine betaherpesvirus 5;;;
Otu61104	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Sextaecvirus;;;;;
Otu61105	2695	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. ATCC 13867;;;;
Otu61106	339	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria grayi;;;;
Otu61107	2738	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia group;Massilia;Massilia albidiflava;;;;
Otu61108	399	Bacteria;Terrabacteria group;Chloroflexi;Chloroflexi incertae sedis;Thermobaculum;Thermobaculum terrenum;Thermobaculum terrenum ATCC BAA-798;;;;;
Otu61109	71	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pseudotuberculosis;;;;
Otu61110	647	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;Salegentibacter salegens;;;
Otu61111	476	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Planococcaceae;Viridibacillus;unclassified Viridibacillus;Viridibacillus sp. JNUCC-6;;;
Otu61112	1	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Kentucky;;;
Otu61113	88	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. WB1;;;
Otu61114	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Nclasvirinae;;;;;
Otu61115	83	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium periodonticum;;;;;
Otu61116	2390	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia pseudoamarae;;;;
Otu61117	201	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus warneri;;;;
Otu61118	312	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Fastidiosipila;Fastidiosipila sanguinis;;;;
Otu61119	2	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia thailandensis;Burkholderia thailandensis H0587;;;
Otu61120	302	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. WB9;;;
Otu61121	895	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;unclassified Spirosoma;Spirosoma sp. PL0136;;
Otu61122	15	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;unclassified Myoviridae;Rhodococcus phage E3;;;;
Otu61123	580	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Aphanizomenonaceae;Anabaenopsis;Anabaenopsis circularis;Anabaenopsis circularis NIES-21;;;
Otu61124	133	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida group;Pseudomonas putida;Pseudomonas putida BIRD-1;;;
Otu61125	200	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;Borrelia turicatae;;;;;
Otu61126	177	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium imperatoris;;;;
Otu61127	471	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;Pseudopedobacter saltans;Pseudopedobacter saltans DSM 12145;;
Otu61128	710	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter ginsenosidivorans;;;
Otu61129	1260	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera;;;;;;
Otu61130	894	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. V17-9;;;
Otu61131	296	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus muralis;;;;
Otu61132	2704	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus;Rhodococcus sp. SGAir0479;;;
Otu61133	56632	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Halobacteriales;Halobacteriaceae;Halanaeroarchaeum;Halanaeroarchaeum sulfurireducens;;;;
Otu61134	371	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter wuhouensis;;;;;
Otu61135	456	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Pseudobutyrivibrio;Pseudobutyrivibrio xylanivorans;;;;
Otu61136	11128	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium oceanicum;;;;;
Otu61137	5086	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces griseorubiginosus;;;;
Otu61138	125	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Buchnera;Buchnera aphidicola;Buchnera aphidicola (Therioaphis trifolii);;;;
Otu61139	362	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium group;Chryseobacterium;Chryseobacterium balustinum;;
Otu61140	2328	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces hawaiiensis;;;;
Otu61141	4397	Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Cystobacterineae;Archangiaceae;Cystobacter;Cystobacter fuscus;;;
Otu61142	37	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus paragasseri;;;;
Otu61143	28	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;;;;;;
Otu61144	687	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Leucobacter;Leucobacter viscericola;;;;
Otu61145	230	Bacteria;Terrabacteria group;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes;;;;
Otu61146	5	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria meningitidis;Neisseria meningitidis LNP21362;;;;
Otu61147	858	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;Mixta gaviniae;;;;;
Otu61148	49	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella ceti;;;;
Otu61149	5136	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinoplanes;unclassified Actinoplanes;Actinoplanes sp. N902-109;;;
Otu61150	5	Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Nostocales;Nostocaceae;Trichormus;Trichormus variabilis;;;;
Otu61151	3793	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces xinghaiensis;Streptomyces xinghaiensis S187;;;
Otu61152	144	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;Bifidobacterium longum subsp. longum;;;
Otu61153	825	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus rhizovicinus;;;;
Otu61154	3960	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus metallidurans;;;;;
Otu61155	605	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus choshinensis;;;;
Otu61156	8840	Bacteria;Terrabacteria group;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter woesei;Conexibacter woesei DSM 14684;;;
Otu61157	163	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Arcanobacterium;;;;;
Otu61158	197	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium suranareeae;;;;
Otu61159	1	Viruses;Riboviria;unclassified Riboviria;unclassified RNA viruses ShiM-2016;Hubei tombus-like virus 24;;;;;;;;
Otu61160	508	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus bovis;;;;
Otu61161	67	Bacteria;Spirochaetes;Spirochaetia;;;;;;;;;
Otu61162	1	Archaea;TACK group;Crenarchaeota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Aeropyrum;;;;;
Otu61163	5550	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia autotrophica;;;;
Otu61164	469	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;unclassified Winogradskyella;Winogradskyella sp. PG-2;;
Otu61165	991	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium schleiferi;;;;
Otu61166	14	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;Dickeya zeae;Dickeya zeae NCPPB 2538;;;;
Otu61167	53	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudolongum;Bifidobacterium pseudolongum subsp. globosum;Bifidobacterium pseudolongum subsp. globosum DSM 20092;;
Otu61168	908	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Rhizobium;Rhizobium etli;;;;
Otu61169	96	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus nitratireducens;;;
Otu61170	39	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Cytophagia;Cytophagales;Spirosomaceae;Runella;;;;
Otu61171	220	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium novum;;;;
Otu61172	2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Eyrevirus;Gordonia virus Eyre;Gordonia phage Eyre;;;
Otu61173	4	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;Mycobacterium tuberculosis TRS29;;
Otu61174	387	Bacteria;Terrabacteria group;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum umeaense;;;;
Otu61175	5	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;unclassified Delftia;Delftia sp. WY8;;;;
Otu61176	204	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium canettii;;;
Otu61177	1249917	Archaea;Euryarchaeota;Stenosarchaea group;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum trapanicum;;;;
Otu61178	105	Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus veneficus;Archaeoglobus veneficus SNP6;;;;
Otu61179	634	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Pseudarthrobacter;unclassified Pseudarthrobacter;Pseudarthrobacter sp. NBSH8;;;
Otu61180	10	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Bclasvirinae;Coopervirus;Mycobacterium virus Vincenzo;Mycobacterium phage Vincenzo;;
Otu61181	46	Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium pallens;;;;
Otu61182	3483	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas phragmitis;;;;;
Otu61183	589	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter steynii;;;
Otu61184	4692	Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium;Blattabacterium cuenoti;;;
Otu61185	228	Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus;Paucilactobacillus hokkaidonensis;Paucilactobacillus hokkaidonensis JCM 18461;;;
Otu61186	3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;unclassified Siphoviridae;Tsukamurella phage TPA2;;;;
Otu61187	16	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;Bordetella bronchiseptica;Bordetella bronchiseptica MO149;;;;
Otu61188	1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Sozzivirus;Oenococcus virus phiS11;Oenococcus phage phiS11;;;
Otu61189	122	Archaea;TACK group;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Sulfurisphaera;Sulfurisphaera tokodaii;Sulfurisphaera tokodaii str. 7;;;
Otu61190	2	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Ingwavuma orthobunyavirus;Ingwavuma virus;;
